packet_id,station_id,rx_timestamp,rx_freq_hz,intensity_db
c0007ebc,SEN_02,1970-01-01 00:00:01.711000004,93.8417995948392,-12.441660962716528
c0007ebc,SEN_04,1970-01-01 00:00:01.711000004,93.97150181823606,-12.182790774511265
c0007ebc,SEN_01,1970-01-01 00:00:01.711000005,93.95121184099764,-12.106473229914435
c0007ebc,SEN_01,1970-01-01 00:00:01.711000005,91.38758015462597,-41.30423335113768
c0007ebc,SEN_03,1970-01-01 00:00:01.711000005,93.97179816048292,-12.733081072902412
c0007ebc,SEN_03,1970-01-01 00:00:01.711000005,91.38758015462597,-40.81018265884792
c0007ebc,SEN_04,1970-01-01 00:00:01.711000005,91.38758015462597,-41.487404488545735
bb5f5468,SEN_02,1970-01-01 00:00:01.711000006,91.4003709911744,-36.45442238760972
bb5f5468,SEN_04,1970-01-01 00:00:01.711000006,93.66026583903393,-12.23364107788735
bb5f5468,SEN_03,1970-01-01 00:00:01.711000006,91.4003709911744,-38.09810066605144
bb5f5468,SEN_03,1970-01-01 00:00:01.711000006,93.9130363530596,-12.6916959226307
bb5f5468,SEN_01,1970-01-01 00:00:01.711000006,91.4003709911744,-43.125272038587184
bb5f5468,SEN_01,1970-01-01 00:00:01.711000006,93.91234317407384,-12.187294508093888
bb5f5468,SEN_02,1970-01-01 00:00:01.711000006,93.94623228973347,-11.741155850488829
ee32e3a6,SEN_04,1970-01-01 00:00:01.711000007,93.83824391383762,-12.308863599042668
ee32e3a6,SEN_01,1970-01-01 00:00:01.711000007,93.87669730517568,-11.5672174875488
ee32e3a6,SEN_01,1970-01-01 00:00:01.711000007,91.41483670903844,-41.6200672691793
ee32e3a6,SEN_02,1970-01-01 00:00:01.711000007,94.0475527175652,-11.797960301310043
ee32e3a6,SEN_02,1970-01-01 00:00:01.711000007,91.41483670903844,-43.98886296928927
ee32e3a6,SEN_03,1970-01-01 00:00:01.711000007,93.90753924146048,-11.546944995972808
ee32e3a6,SEN_04,1970-01-01 00:00:01.711000007,91.41483670903844,-41.42451939400357
6be7d7b2,SEN_04,1970-01-01 00:00:01.711000008,94.05723255488977,-13.345340989146615
6be7d7b2,SEN_04,1970-01-01 00:00:01.711000008,91.521271840448,-39.396017767125805
6be7d7b2,SEN_03,1970-01-01 00:00:01.711000008,94.18226153865754,-11.646939068024766
6be7d7b2,SEN_02,1970-01-01 00:00:01.711000008,93.9517759652929,-11.419924752842787
6be7d7b2,SEN_01,1970-01-01 00:00:01.711000008,94.035182125143,-12.272431271901253
6be7d7b2,SEN_02,1970-01-01 00:00:01.711000008,91.521271840448,-39.60890707439533
d8dc95ad,SEN_02,1970-01-01 00:00:01.711000009,93.87354830061716,-12.052121448677038
d8dc95ad,SEN_04,1970-01-01 00:00:01.711000009,93.99737957450655,-10.597312431297665
d8dc95ad,SEN_04,1970-01-01 00:00:01.711000010,91.53990014627992,-40.17586175295612
d8dc95ad,SEN_01,1970-01-01 00:00:01.711000010,94.05245852359845,-11.547496237392156
d8dc95ad,SEN_01,1970-01-01 00:00:01.711000010,91.53990014627992,-43.11335097767827
d8dc95ad,SEN_02,1970-01-01 00:00:01.711000010,91.53990014627992,-36.91863255689858
d8dc95ad,SEN_03,1970-01-01 00:00:01.711000010,94.1418719556969,-11.922368365200112
d8dc95ad,SEN_03,1970-01-01 00:00:01.711000010,91.53990014627992,-42.84859658912777
0bc5cc44,SEN_04,1970-01-01 00:00:01.711000011,94.03291979869356,-11.823230704830214
0bc5cc44,SEN_03,1970-01-01 00:00:01.711000011,91.5088629515219,-38.63974912397805
0bc5cc44,SEN_03,1970-01-01 00:00:01.711000011,93.93291416067362,-12.31890903856796
0bc5cc44,SEN_02,1970-01-01 00:00:01.711000011,94.13231061585952,-12.61354241807959
0bc5cc44,SEN_01,1970-01-01 00:00:01.711000011,94.03659689179705,-12.14583188865431
0bc5cc44,SEN_02,1970-01-01 00:00:01.711000011,91.5088629515219,-38.6531735867957
9733a5c3,SEN_03,1970-01-01 00:00:01.711000012,94.14796575485715,-11.78635972661294
9733a5c3,SEN_03,1970-01-01 00:00:01.711000012,91.69875169691274,-38.311177020658064
9733a5c3,SEN_02,1970-01-01 00:00:01.711000012,91.69875169691274,-45.94698645593064
9733a5c3,SEN_04,1970-01-01 00:00:01.711000012,94.1752365357708,-12.623915699281424
9733a5c3,SEN_01,1970-01-01 00:00:01.711000012,91.69875169691274,-36.44818317494848
9733a5c3,SEN_01,1970-01-01 00:00:01.711000012,94.2648264906464,-12.282543536779004
9733a5c3,SEN_02,1970-01-01 00:00:01.711000012,94.2400250945144,-12.312903670335327
35369ae8,SEN_04,1970-01-01 00:00:01.711000013,91.61027547222464,-40.27648941631021
35369ae8,SEN_03,1970-01-01 00:00:01.711000013,91.61027547222464,-36.71350453729027
35369ae8,SEN_04,1970-01-01 00:00:01.711000013,94.0957731090217,-12.747271318339315
35369ae8,SEN_03,1970-01-01 00:00:01.711000013,94.11453092885498,-11.584520581558545
35369ae8,SEN_01,1970-01-01 00:00:01.711000013,94.31785121000102,-12.58970418112934
35369ae8,SEN_02,1970-01-01 00:00:01.711000013,93.95522452962668,-11.474017081622195
35369ae8,SEN_01,1970-01-01 00:00:01.711000013,91.61027547222464,-37.530374132012376
35369ae8,SEN_02,1970-01-01 00:00:01.711000013,91.61027547222464,-41.19711419652577
9c9fa1a6,SEN_02,1970-01-01 00:00:01.711000014,91.69115371732524,-41.7318067275987
9c9fa1a6,SEN_04,1970-01-01 00:00:01.711000014,94.31335078945185,-12.159070003298377
9c9fa1a6,SEN_02,1970-01-01 00:00:01.711000014,94.1788067631604,-12.341144610866182
9c9fa1a6,SEN_01,1970-01-01 00:00:01.711000015,94.17931706938616,-12.040749333240392
9c9fa1a6,SEN_03,1970-01-01 00:00:01.711000015,94.10498900004558,-12.668766460628431
9c9fa1a6,SEN_03,1970-01-01 00:00:01.711000015,91.69115371732524,-40.3636359748916
9c9fa1a6,SEN_04,1970-01-01 00:00:01.711000015,91.69115371732524,-41.4543664193959
9174d79c,SEN_03,1970-01-01 00:00:01.711000016,91.60366009909492,-40.90832829367441
9174d79c,SEN_01,1970-01-01 00:00:01.711000016,94.1324910455645,-11.529661972512065
9174d79c,SEN_01,1970-01-01 00:00:01.711000016,91.60366009909492,-38.18756246711231
9174d79c,SEN_02,1970-01-01 00:00:01.711000016,94.076481024143,-11.587450347570943
9174d79c,SEN_02,1970-01-01 00:00:01.711000016,91.60366009909492,-40.801476341255054
9174d79c,SEN_03,1970-01-01 00:00:01.711000016,94.1101625110353,-12.686896292029989
9174d79c,SEN_04,1970-01-01 00:00:01.711000016,94.22598061511304,-11.679627267827062
f6b8f73f,SEN_03,1970-01-01 00:00:01.711000017,94.1854829127369,-11.572594722173578
f6b8f73f,SEN_04,1970-01-01 00:00:01.711000017,94.29619258121352,-11.771973203734996
f6b8f73f,SEN_02,1970-01-01 00:00:01.711000017,91.80140855805034,-35.40807695868828
f6b8f73f,SEN_03,1970-01-01 00:00:01.711000017,91.80140855805034,-38.31328243945983
f6b8f73f,SEN_01,1970-01-01 00:00:01.711000017,91.80140855805034,-36.38840394327405
f6b8f73f,SEN_01,1970-01-01 00:00:01.711000017,94.24540470205396,-12.696779986544868
f6b8f73f,SEN_02,1970-01-01 00:00:01.711000017,94.17232890772218,-12.516752084389468
afe387d9,SEN_01,1970-01-01 00:00:01.711000018,93.90744318113596,-11.890347974972633
afe387d9,SEN_01,1970-01-01 00:00:01.711000018,91.5711934137159,-37.88266260124996
afe387d9,SEN_02,1970-01-01 00:00:01.711000018,94.07770987459132,-11.645837781854974
afe387d9,SEN_03,1970-01-01 00:00:01.711000018,93.98037038300212,-12.28909029652659
afe387d9,SEN_03,1970-01-01 00:00:01.711000018,91.5711934137159,-39.06182406215199
afe387d9,SEN_04,1970-01-01 00:00:01.711000018,93.94916406743032,-11.948744757142816
afe387d9,SEN_04,1970-01-01 00:00:01.711000018,91.5711934137159,-41.40302496170109
5514ab44,SEN_02,1970-01-01 00:00:01.711000019,94.23766657595736,-12.645155351883314
5514ab44,SEN_04,1970-01-01 00:00:01.711000019,94.20171506651236,-11.838869394910944
5514ab44,SEN_04,1970-01-01 00:00:01.711000020,91.63497127022237,-42.09917229759632
5514ab44,SEN_03,1970-01-01 00:00:01.711000020,94.13489468611898,-12.51097231969042
5514ab44,SEN_02,1970-01-01 00:00:01.711000020,91.63497127022237,-39.0437808043205
5514ab44,SEN_01,1970-01-01 00:00:01.711000020,94.19061992075444,-11.336772476900888
d8245686,SEN_01,1970-01-01 00:00:01.711000021,94.08770290179764,-12.342189116319044
d8245686,SEN_01,1970-01-01 00:00:01.711000021,91.59449213390964,-38.96617976573351
d8245686,SEN_02,1970-01-01 00:00:01.711000021,94.30168457958187,-12.378363842056933
d8245686,SEN_03,1970-01-01 00:00:01.711000021,93.93503627393184,-11.34549565430891
d8245686,SEN_04,1970-01-01 00:00:01.711000021,94.2758285858848,-12.273190675688587
d8245686,SEN_04,1970-01-01 00:00:01.711000021,91.59449213390964,-39.9070563133211
75abcd26,SEN_04,1970-01-01 00:00:01.711000022,91.6700755206874,-38.89021748781857
75abcd26,SEN_03,1970-01-01 00:00:01.711000022,91.6700755206874,-37.57076246738402
75abcd26,SEN_04,1970-01-01 00:00:01.711000022,94.18452866919924,-12.678014426217189
75abcd26,SEN_03,1970-01-01 00:00:01.711000022,94.14944542828462,-13.425432661671412
75abcd26,SEN_01,1970-01-01 00:00:01.711000022,91.6700755206874,-39.5208815827727
75abcd26,SEN_01,1970-01-01 00:00:01.711000022,94.0697755702031,-12.508954030172566
75abcd26,SEN_02,1970-01-01 00:00:01.711000022,94.12806944298568,-12.266520046364503
8bbe82aa,SEN_01,1970-01-01 00:00:01.711000023,94.3926048796394,-11.050925786025791
8bbe82aa,SEN_02,1970-01-01 00:00:01.711000023,94.34342396524652,-11.368347343454657
8bbe82aa,SEN_03,1970-01-01 00:00:01.711000023,94.39106184498974,-12.03169616760074
8bbe82aa,SEN_04,1970-01-01 00:00:01.711000023,94.491046892868,-11.801950056718113
8bbe82aa,SEN_04,1970-01-01 00:00:01.711000023,91.9572522618491,-40.18315781134282
0461b466,SEN_04,1970-01-01 00:00:01.711000024,94.58203357557204,-11.96903807864422
0461b466,SEN_02,1970-01-01 00:00:01.711000024,94.48335196145896,-12.084711278462674
0461b466,SEN_04,1970-01-01 00:00:01.711000025,92.0772195667307,-38.21972214634413
0461b466,SEN_03,1970-01-01 00:00:01.711000025,92.0772195667307,-39.63199242719641
0461b466,SEN_02,1970-01-01 00:00:01.711000025,92.0772195667307,-37.62041801510644
0461b466,SEN_01,1970-01-01 00:00:01.711000025,94.6786333795006,-11.56209058058038
0461b466,SEN_03,1970-01-01 00:00:01.711000025,94.63840712336452,-12.222453886664669
1daa28ef,SEN_01,1970-01-01 00:00:01.711000026,94.44425793494575,-12.232086734583827
1daa28ef,SEN_01,1970-01-01 00:00:01.711000026,91.8675491147438,-39.5426107894568
1daa28ef,SEN_02,1970-01-01 00:00:01.711000026,94.20846111110858,-12.046739789028384
1daa28ef,SEN_02,1970-01-01 00:00:01.711000026,91.8675491147438,-43.39229157958207
1daa28ef,SEN_03,1970-01-01 00:00:01.711000026,94.27385191130806,-11.544366864099244
1daa28ef,SEN_03,1970-01-01 00:00:01.711000026,91.8675491147438,-38.2307499545724
1daa28ef,SEN_04,1970-01-01 00:00:01.711000026,94.24264850555134,-11.715428084580273
1daa28ef,SEN_04,1970-01-01 00:00:01.711000026,91.8675491147438,-38.96644687977789
e8e1f13b,SEN_04,1970-01-01 00:00:01.711000027,94.30780506063854,-11.803153735874991
e8e1f13b,SEN_03,1970-01-01 00:00:01.711000027,91.6516599961264,-38.24703252703647
e8e1f13b,SEN_03,1970-01-01 00:00:01.711000027,94.04710359936232,-11.51969398645651
e8e1f13b,SEN_02,1970-01-01 00:00:01.711000027,91.6516599961264,-38.738645664510486
e8e1f13b,SEN_01,1970-01-01 00:00:01.711000027,91.6516599961264,-38.87351876245526
e8e1f13b,SEN_01,1970-01-01 00:00:01.711000027,94.18019331707151,-12.02070469979722
e8e1f13b,SEN_02,1970-01-01 00:00:01.711000027,94.16668477430126,-11.9881990768221
062f99d6,SEN_01,1970-01-01 00:00:01.711000028,94.6681918150668,-12.364303728021662
062f99d6,SEN_01,1970-01-01 00:00:01.711000028,92.08297762287393,-38.8244361568792
062f99d6,SEN_02,1970-01-01 00:00:01.711000028,94.5452366787058,-11.556642753976078
062f99d6,SEN_02,1970-01-01 00:00:01.711000028,92.08297762287393,-38.53960235906736
062f99d6,SEN_03,1970-01-01 00:00:01.711000028,94.43997530190056,-12.689244117111816
062f99d6,SEN_03,1970-01-01 00:00:01.711000028,92.08297762287393,-37.80325350763705
062f99d6,SEN_04,1970-01-01 00:00:01.711000028,94.5476529071793,-12.220461252705208
062f99d6,SEN_04,1970-01-01 00:00:01.711000028,92.08297762287393,-40.75246849884065
58120113,SEN_04,1970-01-01 00:00:01.711000029,94.30700455363372,-11.764084926366085
58120113,SEN_02,1970-01-01 00:00:01.711000029,91.8884992830062,-41.18371092725171
58120113,SEN_02,1970-01-01 00:00:01.711000029,94.49793393141144,-11.06155753519913
58120113,SEN_01,1970-01-01 00:00:01.711000030,94.32962571775798,-12.243730455515042
58120113,SEN_03,1970-01-01 00:00:01.711000030,94.27982083683808,-12.59507956242013
58120113,SEN_04,1970-01-01 00:00:01.711000030,91.8884992830062,-35.86920935060287
58120113,SEN_01,1970-01-01 00:00:01.711000030,91.8884992830062,-41.13990299691631
aaaf697c,SEN_01,1970-01-01 00:00:01.711000031,94.45506116745148,-12.836545206778894
aaaf697c,SEN_02,1970-01-01 00:00:01.711000031,94.50618141276438,-12.144652017439205
aaaf697c,SEN_02,1970-01-01 00:00:01.711000031,91.9354199746932,-41.53208348919605
aaaf697c,SEN_03,1970-01-01 00:00:01.711000031,94.37617532187748,-11.886758193877798
aaaf697c,SEN_03,1970-01-01 00:00:01.711000031,91.9354199746932,-38.18562407765821
aaaf697c,SEN_04,1970-01-01 00:00:01.711000031,94.42638332571327,-12.116093572772067
aaaf697c,SEN_04,1970-01-01 00:00:01.711000031,91.9354199746932,-40.02663660691995
fb641f5d,SEN_04,1970-01-01 00:00:01.711000032,91.3977576071075,-36.89764807882856
fb641f5d,SEN_04,1970-01-01 00:00:01.711000032,93.89216770713593,-12.34788547420539
fb641f5d,SEN_03,1970-01-01 00:00:01.711000032,93.9624430141742,-11.545090944722844
fb641f5d,SEN_01,1970-01-01 00:00:01.711000032,91.3977576071075,-40.73063922619737
fb641f5d,SEN_01,1970-01-01 00:00:01.711000032,93.89978904768871,-12.290958771210866
fb641f5d,SEN_02,1970-01-01 00:00:01.711000032,93.91275167493774,-12.088845596128822
db4cd4f1,SEN_01,1970-01-01 00:00:01.711000033,94.54644626886648,-11.216560169334665
db4cd4f1,SEN_02,1970-01-01 00:00:01.711000033,94.5541054975146,-12.394077178855198
db4cd4f1,SEN_02,1970-01-01 00:00:01.711000033,92.10040984136118,-40.31688977555208
db4cd4f1,SEN_03,1970-01-01 00:00:01.711000033,94.33871909208212,-11.154191115680266
db4cd4f1,SEN_03,1970-01-01 00:00:01.711000033,92.10040984136118,-40.24414189128146
db4cd4f1,SEN_04,1970-01-01 00:00:01.711000033,94.6034702862748,-11.999454000408734
8db6cd24,SEN_04,1970-01-01 00:00:01.711000034,94.53285288084652,-12.28200800464958
8db6cd24,SEN_02,1970-01-01 00:00:01.711000034,94.52159968195112,-11.214956579155732
8db6cd24,SEN_02,1970-01-01 00:00:01.711000034,92.02124628984204,-40.75013699558736
8db6cd24,SEN_04,1970-01-01 00:00:01.711000035,92.02124628984204,-38.070216934993695
8db6cd24,SEN_03,1970-01-01 00:00:01.711000035,94.5779224855996,-12.82794765144481
8db6cd24,SEN_01,1970-01-01 00:00:01.711000035,94.5761117130891,-12.19025355980225
8db6cd24,SEN_03,1970-01-01 00:00:01.711000035,92.02124628984204,-40.40011148122786
f8c349e9,SEN_01,1970-01-01 00:00:01.711000036,94.57434861762717,-11.551679442244584
f8c349e9,SEN_01,1970-01-01 00:00:01.711000036,92.15437360358844,-36.42923662685726
f8c349e9,SEN_02,1970-01-01 00:00:01.711000036,94.64574936857638,-12.154863744493191
f8c349e9,SEN_02,1970-01-01 00:00:01.711000036,92.15437360358844,-36.93872001255005
f8c349e9,SEN_03,1970-01-01 00:00:01.711000036,94.52508937588816,-11.614413148062088
f8c349e9,SEN_04,1970-01-01 00:00:01.711000036,94.43185922173836,-12.09601048858167
f8c349e9,SEN_04,1970-01-01 00:00:01.711000036,92.15437360358844,-40.677086837779314
906cfc3c,SEN_04,1970-01-01 00:00:01.711000037,92.0931061897496,-40.46795322966176
906cfc3c,SEN_04,1970-01-01 00:00:01.711000037,94.70708234082068,-12.340248111554589
906cfc3c,SEN_03,1970-01-01 00:00:01.711000037,94.72276241442464,-11.612777389372848
906cfc3c,SEN_02,1970-01-01 00:00:01.711000037,94.67418564256768,-12.70154998409308
906cfc3c,SEN_01,1970-01-01 00:00:01.711000037,94.67957955145346,-12.238173405354322
906cfc3c,SEN_02,1970-01-01 00:00:01.711000037,92.0931061897496,-39.25128365055852
bcbc49c2,SEN_04,1970-01-01 00:00:01.711000038,92.27276192526888,-36.65110799023236
bcbc49c2,SEN_01,1970-01-01 00:00:01.711000038,94.78539089897592,-12.562620456271151
bcbc49c2,SEN_01,1970-01-01 00:00:01.711000038,92.27276192526888,-39.96330685660291
bcbc49c2,SEN_02,1970-01-01 00:00:01.711000038,94.90467682833804,-11.258925175485295
bcbc49c2,SEN_02,1970-01-01 00:00:01.711000038,92.27276192526888,-39.51191490388032
bcbc49c2,SEN_03,1970-01-01 00:00:01.711000038,94.69107901001787,-11.858394115479705
bcbc49c2,SEN_03,1970-01-01 00:00:01.711000038,92.27276192526888,-36.459792102344174
bcbc49c2,SEN_04,1970-01-01 00:00:01.711000038,94.8456070543446,-11.608634422685691
37080a03,SEN_04,1970-01-01 00:00:01.711000039,94.59300274087816,-11.858894963300347
37080a03,SEN_02,1970-01-01 00:00:01.711000039,94.71686155771388,-11.323927016689549
37080a03,SEN_02,1970-01-01 00:00:01.711000039,92.21567616043345,-41.04164691796997
37080a03,SEN_01,1970-01-01 00:00:01.711000040,94.75760722945697,-11.340352094355456
37080a03,SEN_03,1970-01-01 00:00:01.711000040,94.663951937872,-12.37722439709677
37080a03,SEN_03,1970-01-01 00:00:01.711000040,92.21567616043345,-38.54948888881688
37080a03,SEN_04,1970-01-01 00:00:01.711000040,92.21567616043345,-36.6011292535577
37080a03,SEN_01,1970-01-01 00:00:01.711000040,92.21567616043345,-39.06254906324909
85da8f45,SEN_03,1970-01-01 00:00:01.711000041,92.20576846121092,-38.79959117180582
85da8f45,SEN_03,1970-01-01 00:00:01.711000041,94.75327888591008,-12.469286058141556
85da8f45,SEN_04,1970-01-01 00:00:01.711000041,94.74607012741878,-11.788647041636612
85da8f45,SEN_02,1970-01-01 00:00:01.711000041,94.7356156701145,-12.451362153544205
85da8f45,SEN_01,1970-01-01 00:00:01.711000041,94.68512085062856,-12.98565233311361
85da8f45,SEN_02,1970-01-01 00:00:01.711000041,92.20576846121092,-36.22391494248727
352148a6,SEN_04,1970-01-01 00:00:01.711000042,92.3966707538839,-40.3917417300925
352148a6,SEN_03,1970-01-01 00:00:01.711000042,92.3966707538839,-39.65161921307973
352148a6,SEN_04,1970-01-01 00:00:01.711000042,94.85955512507176,-10.99541030577629
352148a6,SEN_03,1970-01-01 00:00:01.711000042,94.83011633020747,-12.15333452810608
352148a6,SEN_01,1970-01-01 00:00:01.711000042,94.81193188773264,-11.016664347426532
352148a6,SEN_02,1970-01-01 00:00:01.711000042,95.1630885468786,-12.101894986943387
352148a6,SEN_01,1970-01-01 00:00:01.711000042,92.3966707538839,-44.250001162248445
352148a6,SEN_02,1970-01-01 00:00:01.711000042,92.3966707538839,-40.59392978875295
01660bb7,SEN_04,1970-01-01 00:00:01.711000043,92.03469460738984,-40.06908143496559
01660bb7,SEN_03,1970-01-01 00:00:01.711000043,92.03469460738984,-42.66334910264428
01660bb7,SEN_03,1970-01-01 00:00:01.711000043,94.5737541245733,-11.039190714774447
01660bb7,SEN_04,1970-01-01 00:00:01.711000043,94.58352340414145,-11.850073795464189
01660bb7,SEN_02,1970-01-01 00:00:01.711000043,94.68564620340024,-12.002299142238416
01660bb7,SEN_01,1970-01-01 00:00:01.711000043,92.03469460738984,-38.068802731149
01660bb7,SEN_01,1970-01-01 00:00:01.711000043,94.48624530203438,-11.55077690381894
01660bb7,SEN_02,1970-01-01 00:00:01.711000043,92.03469460738984,-39.28203112772564
c5dd6f73,SEN_02,1970-01-01 00:00:01.711000044,94.7504704515406,-11.717062927592382
c5dd6f73,SEN_04,1970-01-01 00:00:01.711000044,94.61496127703508,-11.660008893811298
c5dd6f73,SEN_04,1970-01-01 00:00:01.711000045,92.23552971183476,-41.46370580512801
c5dd6f73,SEN_01,1970-01-01 00:00:01.711000045,94.85336884811196,-11.969094150698034
c5dd6f73,SEN_01,1970-01-01 00:00:01.711000045,92.23552971183476,-44.20859388929674
c5dd6f73,SEN_03,1970-01-01 00:00:01.711000045,94.75312799748716,-11.702995575592965
c5dd6f73,SEN_03,1970-01-01 00:00:01.711000045,92.23552971183476,-38.79452376085312
d8e4c3d5,SEN_04,1970-01-01 00:00:01.711000046,94.49242570334866,-12.320743305729698
d8e4c3d5,SEN_03,1970-01-01 00:00:01.711000046,92.01642067908104,-40.641034288211415
d8e4c3d5,SEN_04,1970-01-01 00:00:01.711000046,92.01642067908104,-41.19869620789188
d8e4c3d5,SEN_03,1970-01-01 00:00:01.711000046,94.38929715960307,-12.03390301860902
d8e4c3d5,SEN_02,1970-01-01 00:00:01.711000046,92.01642067908104,-39.96194966114049
d8e4c3d5,SEN_02,1970-01-01 00:00:01.711000046,94.53339339568925,-11.423405538783978
d8e4c3d5,SEN_01,1970-01-01 00:00:01.711000046,92.01642067908104,-41.25737691149854
d8e4c3d5,SEN_01,1970-01-01 00:00:01.711000046,94.41888947222388,-11.484535480006338
25860131,SEN_01,1970-01-01 00:00:01.711000047,95.06476979210706,-12.70037930540924
25860131,SEN_01,1970-01-01 00:00:01.711000047,92.51558023185522,-42.59536164803491
25860131,SEN_02,1970-01-01 00:00:01.711000047,95.0130998490616,-11.185180165674913
25860131,SEN_02,1970-01-01 00:00:01.711000047,92.51558023185522,-40.90030932857558
25860131,SEN_03,1970-01-01 00:00:01.711000047,95.04252160991317,-12.539020025091515
25860131,SEN_03,1970-01-01 00:00:01.711000047,92.51558023185522,-35.23469548807382
25860131,SEN_04,1970-01-01 00:00:01.711000047,94.94233701442111,-12.020266058899717
25860131,SEN_04,1970-01-01 00:00:01.711000047,92.51558023185522,-38.34886387704432
fc82f42f,SEN_04,1970-01-01 00:00:01.711000048,94.77934204999016,-11.808544847036185
fc82f42f,SEN_03,1970-01-01 00:00:01.711000048,92.40115143979276,-41.134125667702754
fc82f42f,SEN_03,1970-01-01 00:00:01.711000048,94.89860160087444,-12.127806520405912
fc82f42f,SEN_02,1970-01-01 00:00:01.711000048,95.0264814487462,-11.751084273879885
fc82f42f,SEN_01,1970-01-01 00:00:01.711000048,92.40115143979276,-42.06446077774435
fc82f42f,SEN_01,1970-01-01 00:00:01.711000048,95.03539321005982,-12.103101741312434
1f8bd9e2,SEN_02,1970-01-01 00:00:01.711000049,95.759483817409,-12.102409275038944
1f8bd9e2,SEN_02,1970-01-01 00:00:01.711000049,93.21402601920504,-39.47866526158621
1f8bd9e2,SEN_04,1970-01-01 00:00:01.711000049,95.73580032662272,-11.809111148225636
1f8bd9e2,SEN_01,1970-01-01 00:00:01.711000050,95.78686359729744,-11.734382188903748
1f8bd9e2,SEN_01,1970-01-01 00:00:01.711000050,93.21402601920504,-39.18581589026223
1f8bd9e2,SEN_03,1970-01-01 00:00:01.711000050,95.64721120098947,-12.912346303017417
1f8bd9e2,SEN_03,1970-01-01 00:00:01.711000050,93.21402601920504,-41.2179307845413
1f8bd9e2,SEN_04,1970-01-01 00:00:01.711000050,93.21402601920504,-37.235290539542056
e89b59aa,SEN_04,1970-01-01 00:00:01.711000051,92.66663775862128,-37.1176374809397
e89b59aa,SEN_04,1970-01-01 00:00:01.711000051,95.22710564470836,-12.505477037603544
e89b59aa,SEN_03,1970-01-01 00:00:01.711000051,95.1177801063957,-11.460724145430875
e89b59aa,SEN_01,1970-01-01 00:00:01.711000051,95.18127735336678,-12.136901365134085
e89b59aa,SEN_02,1970-01-01 00:00:01.711000051,95.0904964348564,-12.264982984529206
e89b59aa,SEN_02,1970-01-01 00:00:01.711000051,92.66663775862128,-38.52882617189647
5da5c79c,SEN_01,1970-01-01 00:00:01.711000052,94.88278006150588,-12.30697268539014
5da5c79c,SEN_01,1970-01-01 00:00:01.711000052,92.40719314861644,-39.60293729193536
5da5c79c,SEN_02,1970-01-01 00:00:01.711000052,94.91011937346065,-11.719012584820485
5da5c79c,SEN_03,1970-01-01 00:00:01.711000052,95.01255780734124,-12.4562486800441
